id,Class_1,Class_2,Class_3,Class_4,Class_5,Class_6,Class_7,Class_8,Class_9
51769,1,0,0,0,0,0,0,0,0
51770,1,0,0,0,0,0,0,0,0
51771,1,0,0,0,0,0,0,0,0
51772,1,0,0,0,0,0,0,0,0
51773,1,0,0,0,0,0,0,0,0
51774,1,0,0,0,0,0,0,0,0
51775,1,0,0,0,0,0,0,0,0
51776,1,0,0,0,0,0,0,0,0
51777,1,0,0,0,0,0,0,0,0
51778,1,0,0,0,0,0,0,0,0
51779,1,0,0,0,0,0,0,0,0
51780,1,0,0,0,0,0,0,0,0
51781,1,0,0,0,0,0,0,0,0
51782,1,0,0,0,0,0,0,0,0
51783,1,0,0,0,0,0,0,0,0
51784,1,0,0,0,0,0,0,0,0
51785,1,0,0,0,0,0,0,0,0
51786,1,0,0,0,0,0,0,0,0
51787,1,0,0,0,0,0,0,0,0
51788,1,0,0,0,0,0,0,0,0
51789,1,0,0,0,0,0,0,0,0
51790,1,0,0,0,0,0,0,0,0
51791,1,0,0,0,0,0,0,0,0
51792,1,0,0,0,0,0,0,0,0
51793,1,0,0,0,0,0,0,0,0
51794,1,0,0,0,0,0,0,0,0
51795,1,0,0,0,0,0,0,0,0
51796,1,0,0,0,0,0,0,0,0
51797,1,0,0,0,0,0,0,0,0
51798,1,0,0,0,0,0,0,0,0
51799,1,0,0,0,0,0,0,0,0
51800,1,0,0,0,0,0,0,0,0
51801,1,0,0,0,0,0,0,0,0
51802,1,0,0,0,0,0,0,0,0
51803,1,0,0,0,0,0,0,0,0
51804,1,0,0,0,0,0,0,0,0
51805,1,0,0,0,0,0,0,0,0
51806,1,0,0,0,0,0,0,0,0
51807,1,0,0,0,0,0,0,0,0
51808,1,0,0,0,0,0,0,0,0
51809,1,0,0,0,0,0,0,0,0
51810,1,0,0,0,0,0,0,0,0
51811,1,0,0,0,0,0,0,0,0
51812,1,0,0,0,0,0,0,0,0
51813,1,0,0,0,0,0,0,0,0
51814,1,0,0,0,0,0,0,0,0
51815,1,0,0,0,0,0,0,0,0
51816,1,0,0,0,0,0,0,0,0
51817,1,0,0,0,0,0,0,0,0
51818,1,0,0,0,0,0,0,0,0
51819,1,0,0,0,0,0,0,0,0
51820,1,0,0,0,0,0,0,0,0
51821,1,0,0,0,0,0,0,0,0
51822,1,0,0,0,0,0,0,0,0
51823,1,0,0,0,0,0,0,0,0
51824,1,0,0,0,0,0,0,0,0
51825,1,0,0,0,0,0,0,0,0
51826,1,0,0,0,0,0,0,0,0
51827,1,0,0,0,0,0,0,0,0
51828,1,0,0,0,0,0,0,0,0
51829,1,0,0,0,0,0,0,0,0
51830,1,0,0,0,0,0,0,0,0
51831,1,0,0,0,0,0,0,0,0
51832,1,0,0,0,0,0,0,0,0
51833,1,0,0,0,0,0,0,0,0
51834,1,0,0,0,0,0,0,0,0
51835,1,0,0,0,0,0,0,0,0
51836,1,0,0,0,0,0,0,0,0
51837,1,0,0,0,0,0,0,0,0
51838,1,0,0,0,0,0,0,0,0
51839,1,0,0,0,0,0,0,0,0
51840,1,0,0,0,0,0,0,0,0
51841,1,0,0,0,0,0,0,0,0
51842,1,0,0,0,0,0,0,0,0
51843,1,0,0,0,0,0,0,0,0
51844,1,0,0,0,0,0,0,0,0
51845,1,0,0,0,0,0,0,0,0
51846,1,0,0,0,0,0,0,0,0
51847,1,0,0,0,0,0,0,0,0
51848,1,0,0,0,0,0,0,0,0
51849,1,0,0,0,0,0,0,0,0
51850,1,0,0,0,0,0,0,0,0
51851,1,0,0,0,0,0,0,0,0
51852,1,0,0,0,0,0,0,0,0
51853,1,0,0,0,0,0,0,0,0
51854,1,0,0,0,0,0,0,0,0
51855,1,0,0,0,0,0,0,0,0
51856,1,0,0,0,0,0,0,0,0
51857,1,0,0,0,0,0,0,0,0
51858,1,0,0,0,0,0,0,0,0
51859,1,0,0,0,0,0,0,0,0
51860,1,0,0,0,0,0,0,0,0
51861,1,0,0,0,0,0,0,0,0
51862,1,0,0,0,0,0,0,0,0
51863,1,0,0,0,0,0,0,0,0
51864,1,0,0,0,0,0,0,0,0
51865,1,0,0,0,0,0,0,0,0
51866,1,0,0,0,0,0,0,0,0
51867,1,0,0,0,0,0,0,0,0
51868,1,0,0,0,0,0,0,0,0
51869,1,0,0,0,0,0,0,0,0
51870,1,0,0,0,0,0,0,0,0
51871,1,0,0,0,0,0,0,0,0
51872,1,0,0,0,0,0,0,0,0
51873,1,0,0,0,0,0,0,0,0
51874,1,0,0,0,0,0,0,0,0
51875,1,0,0,0,0,0,0,0,0
51876,1,0,0,0,0,0,0,0,0
51877,1,0,0,0,0,0,0,0,0
51878,1,0,0,0,0,0,0,0,0
51879,1,0,0,0,0,0,0,0,0
51880,1,0,0,0,0,0,0,0,0
51881,1,0,0,0,0,0,0,0,0
51882,1,0,0,0,0,0,0,0,0
51883,1,0,0,0,0,0,0,0,0
51884,1,0,0,0,0,0,0,0,0
51885,1,0,0,0,0,0,0,0,0
51886,1,0,0,0,0,0,0,0,0
51887,1,0,0,0,0,0,0,0,0
51888,1,0,0,0,0,0,0,0,0
51889,1,0,0,0,0,0,0,0,0
51890,1,0,0,0,0,0,0,0,0
51891,1,0,0,0,0,0,0,0,0
51892,1,0,0,0,0,0,0,0,0
51893,1,0,0,0,0,0,0,0,0
51894,1,0,0,0,0,0,0,0,0
51895,1,0,0,0,0,0,0,0,0
51896,1,0,0,0,0,0,0,0,0
51897,1,0,0,0,0,0,0,0,0
51898,1,0,0,0,0,0,0,0,0
51899,1,0,0,0,0,0,0,0,0
51900,1,0,0,0,0,0,0,0,0
51901,1,0,0,0,0,0,0,0,0
51902,1,0,0,0,0,0,0,0,0
51903,1,0,0,0,0,0,0,0,0
51904,1,0,0,0,0,0,0,0,0
51905,1,0,0,0,0,0,0,0,0
51906,1,0,0,0,0,0,0,0,0
51907,1,0,0,0,0,0,0,0,0
51908,1,0,0,0,0,0,0,0,0
51909,1,0,0,0,0,0,0,0,0
51910,1,0,0,0,0,0,0,0,0
51911,1,0,0,0,0,0,0,0,0
51912,1,0,0,0,0,0,0,0,0
51913,1,0,0,0,0,0,0,0,0
51914,1,0,0,0,0,0,0,0,0
51915,1,0,0,0,0,0,0,0,0
51916,1,0,0,0,0,0,0,0,0
51917,1,0,0,0,0,0,0,0,0
51918,1,0,0,0,0,0,0,0,0
51919,1,0,0,0,0,0,0,0,0
51920,1,0,0,0,0,0,0,0,0
51921,1,0,0,0,0,0,0,0,0
51922,1,0,0,0,0,0,0,0,0
51923,1,0,0,0,0,0,0,0,0
51924,1,0,0,0,0,0,0,0,0
51925,1,0,0,0,0,0,0,0,0
51926,1,0,0,0,0,0,0,0,0
51927,1,0,0,0,0,0,0,0,0
51928,1,0,0,0,0,0,0,0,0
51929,1,0,0,0,0,0,0,0,0
51930,1,0,0,0,0,0,0,0,0
51931,1,0,0,0,0,0,0,0,0
51932,1,0,0,0,0,0,0,0,0
51933,1,0,0,0,0,0,0,0,0
51934,1,0,0,0,0,0,0,0,0
51935,1,0,0,0,0,0,0,0,0
51936,1,0,0,0,0,0,0,0,0
51937,1,0,0,0,0,0,0,0,0
51938,1,0,0,0,0,0,0,0,0
51939,1,0,0,0,0,0,0,0,0
51940,1,0,0,0,0,0,0,0,0
51941,1,0,0,0,0,0,0,0,0
51942,1,0,0,0,0,0,0,0,0
51943,1,0,0,0,0,0,0,0,0
51944,1,0,0,0,0,0,0,0,0
51945,1,0,0,0,0,0,0,0,0
51946,1,0,0,0,0,0,0,0,0
51947,1,0,0,0,0,0,0,0,0
51948,1,0,0,0,0,0,0,0,0
51949,1,0,0,0,0,0,0,0,0
51950,1,0,0,0,0,0,0,0,0
51951,1,0,0,0,0,0,0,0,0
51952,1,0,0,0,0,0,0,0,0
51953,1,0,0,0,0,0,0,0,0
51954,1,0,0,0,0,0,0,0,0
51955,1,0,0,0,0,0,0,0,0
51956,1,0,0,0,0,0,0,0,0
51957,1,0,0,0,0,0,0,0,0
51958,1,0,0,0,0,0,0,0,0
51959,1,0,0,0,0,0,0,0,0
51960,1,0,0,0,0,0,0,0,0
51961,1,0,0,0,0,0,0,0,0
51962,1,0,0,0,0,0,0,0,0
51963,1,0,0,0,0,0,0,0,0
51964,1,0,0,0,0,0,0,0,0
51965,1,0,0,0,0,0,0,0,0
51966,1,0,0,0,0,0,0,0,0
51967,1,0,0,0,0,0,0,0,0
51968,1,0,0,0,0,0,0,0,0
51969,1,0,0,0,0,0,0,0,0
51970,1,0,0,0,0,0,0,0,0
51971,1,0,0,0,0,0,0,0,0
51972,1,0,0,0,0,0,0,0,0
51973,1,0,0,0,0,0,0,0,0
51974,1,0,0,0,0,0,0,0,0
51975,1,0,0,0,0,0,0,0,0
51976,1,0,0,0,0,0,0,0,0
51977,1,0,0,0,0,0,0,0,0
51978,1,0,0,0,0,0,0,0,0
51979,1,0,0,0,0,0,0,0,0
51980,1,0,0,0,0,0,0,0,0
51981,1,0,0,0,0,0,0,0,0
51982,1,0,0,0,0,0,0,0,0
51983,1,0,0,0,0,0,0,0,0
51984,1,0,0,0,0,0,0,0,0
51985,1,0,0,0,0,0,0,0,0
51986,1,0,0,0,0,0,0,0,0
51987,1,0,0,0,0,0,0,0,0
51988,1,0,0,0,0,0,0,0,0
51989,1,0,0,0,0,0,0,0,0
51990,1,0,0,0,0,0,0,0,0
51991,1,0,0,0,0,0,0,0,0
51992,1,0,0,0,0,0,0,0,0
51993,1,0,0,0,0,0,0,0,0
51994,1,0,0,0,0,0,0,0,0
51995,1,0,0,0,0,0,0,0,0
51996,1,0,0,0,0,0,0,0,0
51997,1,0,0,0,0,0,0,0,0
51998,1,0,0,0,0,0,0,0,0
51999,1,0,0,0,0,0,0,0,0
52000,1,0,0,0,0,0,0,0,0
52001,1,0,0,0,0,0,0,0,0
52002,1,0,0,0,0,0,0,0,0
52003,1,0,0,0,0,0,0,0,0
52004,1,0,0,0,0,0,0,0,0
52005,1,0,0,0,0,0,0,0,0
52006,1,0,0,0,0,0,0,0,0
52007,1,0,0,0,0,0,0,0,0
52008,1,0,0,0,0,0,0,0,0
52009,1,0,0,0,0,0,0,0,0
52010,1,0,0,0,0,0,0,0,0
52011,1,0,0,0,0,0,0,0,0
52012,1,0,0,0,0,0,0,0,0
52013,1,0,0,0,0,0,0,0,0
52014,1,0,0,0,0,0,0,0,0
52015,1,0,0,0,0,0,0,0,0
52016,1,0,0,0,0,0,0,0,0
52017,1,0,0,0,0,0,0,0,0
52018,1,0,0,0,0,0,0,0,0
52019,1,0,0,0,0,0,0,0,0
52020,1,0,0,0,0,0,0,0,0
52021,1,0,0,0,0,0,0,0,0
52022,1,0,0,0,0,0,0,0,0
52023,1,0,0,0,0,0,0,0,0
52024,1,0,0,0,0,0,0,0,0
52025,1,0,0,0,0,0,0,0,0
52026,1,0,0,0,0,0,0,0,0
52027,1,0,0,0,0,0,0,0,0
52028,1,0,0,0,0,0,0,0,0
52029,1,0,0,0,0,0,0,0,0
52030,1,0,0,0,0,0,0,0,0
52031,1,0,0,0,0,0,0,0,0
52032,1,0,0,0,0,0,0,0,0
52033,1,0,0,0,0,0,0,0,0
52034,1,0,0,0,0,0,0,0,0
52035,1,0,0,0,0,0,0,0,0
52036,1,0,0,0,0,0,0,0,0
52037,1,0,0,0,0,0,0,0,0
52038,1,0,0,0,0,0,0,0,0
52039,1,0,0,0,0,0,0,0,0
52040,1,0,0,0,0,0,0,0,0
52041,1,0,0,0,0,0,0,0,0
52042,1,0,0,0,0,0,0,0,0
52043,1,0,0,0,0,0,0,0,0
52044,1,0,0,0,0,0,0,0,0
52045,1,0,0,0,0,0,0,0,0
52046,1,0,0,0,0,0,0,0,0
52047,1,0,0,0,0,0,0,0,0
52048,1,0,0,0,0,0,0,0,0
52049,1,0,0,0,0,0,0,0,0
52050,1,0,0,0,0,0,0,0,0
52051,1,0,0,0,0,0,0,0,0
52052,1,0,0,0,0,0,0,0,0
52053,1,0,0,0,0,0,0,0,0
52054,1,0,0,0,0,0,0,0,0
52055,1,0,0,0,0,0,0,0,0
52056,1,0,0,0,0,0,0,0,0
52057,1,0,0,0,0,0,0,0,0
52058,1,0,0,0,0,0,0,0,0
52059,1,0,0,0,0,0,0,0,0
52060,1,0,0,0,0,0,0,0,0
52061,1,0,0,0,0,0,0,0,0
52062,1,0,0,0,0,0,0,0,0
52063,1,0,0,0,0,0,0,0,0
52064,1,0,0,0,0,0,0,0,0
52065,1,0,0,0,0,0,0,0,0
52066,1,0,0,0,0,0,0,0,0
52067,1,0,0,0,0,0,0,0,0
52068,1,0,0,0,0,0,0,0,0
52069,1,0,0,0,0,0,0,0,0
52070,1,0,0,0,0,0,0,0,0
52071,1,0,0,0,0,0,0,0,0
52072,1,0,0,0,0,0,0,0,0
52073,1,0,0,0,0,0,0,0,0
52074,1,0,0,0,0,0,0,0,0
52075,1,0,0,0,0,0,0,0,0
52076,1,0,0,0,0,0,0,0,0
52077,1,0,0,0,0,0,0,0,0
52078,1,0,0,0,0,0,0,0,0
52079,1,0,0,0,0,0,0,0,0
52080,1,0,0,0,0,0,0,0,0
52081,1,0,0,0,0,0,0,0,0
52082,1,0,0,0,0,0,0,0,0
52083,1,0,0,0,0,0,0,0,0
52084,1,0,0,0,0,0,0,0,0
52085,1,0,0,0,0,0,0,0,0
52086,1,0,0,0,0,0,0,0,0
52087,1,0,0,0,0,0,0,0,0
52088,1,0,0,0,0,0,0,0,0
52089,1,0,0,0,0,0,0,0,0
52090,1,0,0,0,0,0,0,0,0
52091,1,0,0,0,0,0,0,0,0
52092,1,0,0,0,0,0,0,0,0
52093,1,0,0,0,0,0,0,0,0
52094,1,0,0,0,0,0,0,0,0
52095,1,0,0,0,0,0,0,0,0
52096,1,0,0,0,0,0,0,0,0
52097,1,0,0,0,0,0,0,0,0
52098,1,0,0,0,0,0,0,0,0
52099,1,0,0,0,0,0,0,0,0
52100,1,0,0,0,0,0,0,0,0
52101,1,0,0,0,0,0,0,0,0
52102,1,0,0,0,0,0,0,0,0
52103,1,0,0,0,0,0,0,0,0
52104,1,0,0,0,0,0,0,0,0
52105,1,0,0,0,0,0,0,0,0
52106,1,0,0,0,0,0,0,0,0
52107,1,0,0,0,0,0,0,0,0
52108,1,0,0,0,0,0,0,0,0
52109,1,0,0,0,0,0,0,0,0
52110,1,0,0,0,0,0,0,0,0
52111,1,0,0,0,0,0,0,0,0
52112,1,0,0,0,0,0,0,0,0
52113,1,0,0,0,0,0,0,0,0
52114,1,0,0,0,0,0,0,0,0
52115,1,0,0,0,0,0,0,0,0
52116,1,0,0,0,0,0,0,0,0
52117,1,0,0,0,0,0,0,0,0
52118,1,0,0,0,0,0,0,0,0
52119,1,0,0,0,0,0,0,0,0
52120,1,0,0,0,0,0,0,0,0
52121,1,0,0,0,0,0,0,0,0
52122,1,0,0,0,0,0,0,0,0
52123,1,0,0,0,0,0,0,0,0
52124,1,0,0,0,0,0,0,0,0
52125,1,0,0,0,0,0,0,0,0
52126,1,0,0,0,0,0,0,0,0
52127,1,0,0,0,0,0,0,0,0
52128,1,0,0,0,0,0,0,0,0
52129,1,0,0,0,0,0,0,0,0
52130,1,0,0,0,0,0,0,0,0
52131,1,0,0,0,0,0,0,0,0
52132,1,0,0,0,0,0,0,0,0
52133,1,0,0,0,0,0,0,0,0
52134,1,0,0,0,0,0,0,0,0
52135,1,0,0,0,0,0,0,0,0
52136,1,0,0,0,0,0,0,0,0
52137,1,0,0,0,0,0,0,0,0
52138,1,0,0,0,0,0,0,0,0
52139,1,0,0,0,0,0,0,0,0
52140,1,0,0,0,0,0,0,0,0
52141,1,0,0,0,0,0,0,0,0
52142,1,0,0,0,0,0,0,0,0
52143,1,0,0,0,0,0,0,0,0
52144,1,0,0,0,0,0,0,0,0
52145,1,0,0,0,0,0,0,0,0
52146,1,0,0,0,0,0,0,0,0
52147,1,0,0,0,0,0,0,0,0
52148,1,0,0,0,0,0,0,0,0
52149,1,0,0,0,0,0,0,0,0
52150,1,0,0,0,0,0,0,0,0
52151,1,0,0,0,0,0,0,0,0
52152,1,0,0,0,0,0,0,0,0
52153,1,0,0,0,0,0,0,0,0
52154,1,0,0,0,0,0,0,0,0
52155,1,0,0,0,0,0,0,0,0
52156,1,0,0,0,0,0,0,0,0
52157,1,0,0,0,0,0,0,0,0
52158,1,0,0,0,0,0,0,0,0
52159,1,0,0,0,0,0,0,0,0
52160,1,0,0,0,0,0,0,0,0
52161,1,0,0,0,0,0,0,0,0
52162,1,0,0,0,0,0,0,0,0
52163,1,0,0,0,0,0,0,0,0
52164,1,0,0,0,0,0,0,0,0
52165,1,0,0,0,0,0,0,0,0
52166,1,0,0,0,0,0,0,0,0
52167,1,0,0,0,0,0,0,0,0
52168,1,0,0,0,0,0,0,0,0
52169,1,0,0,0,0,0,0,0,0
52170,1,0,0,0,0,0,0,0,0
52171,1,0,0,0,0,0,0,0,0
52172,1,0,0,0,0,0,0,0,0
52173,1,0,0,0,0,0,0,0,0
52174,1,0,0,0,0,0,0,0,0
52175,1,0,0,0,0,0,0,0,0
52176,1,0,0,0,0,0,0,0,0
52177,1,0,0,0,0,0,0,0,0
52178,1,0,0,0,0,0,0,0,0
52179,1,0,0,0,0,0,0,0,0
52180,1,0,0,0,0,0,0,0,0
52181,1,0,0,0,0,0,0,0,0
52182,1,0,0,0,0,0,0,0,0
52183,1,0,0,0,0,0,0,0,0
52184,1,0,0,0,0,0,0,0,0
52185,1,0,0,0,0,0,0,0,0
52186,1,0,0,0,0,0,0,0,0
52187,1,0,0,0,0,0,0,0,0
52188,1,0,0,0,0,0,0,0,0
52189,1,0,0,0,0,0,0,0,0
52190,1,0,0,0,0,0,0,0,0
52191,1,0,0,0,0,0,0,0,0
52192,1,0,0,0,0,0,0,0,0
52193,1,0,0,0,0,0,0,0,0
52194,1,0,0,0,0,0,0,0,0
52195,1,0,0,0,0,0,0,0,0
52196,1,0,0,0,0,0,0,0,0
52197,1,0,0,0,0,0,0,0,0
52198,1,0,0,0,0,0,0,0,0
52199,1,0,0,0,0,0,0,0,0
52200,1,0,0,0,0,0,0,0,0
52201,1,0,0,0,0,0,0,0,0
52202,1,0,0,0,0,0,0,0,0
52203,1,0,0,0,0,0,0,0,0
52204,1,0,0,0,0,0,0,0,0
52205,1,0,0,0,0,0,0,0,0
52206,1,0,0,0,0,0,0,0,0
52207,1,0,0,0,0,0,0,0,0
52208,1,0,0,0,0,0,0,0,0
52209,1,0,0,0,0,0,0,0,0
52210,1,0,0,0,0,0,0,0,0
52211,1,0,0,0,0,0,0,0,0
52212,1,0,0,0,0,0,0,0,0
52213,1,0,0,0,0,0,0,0,0
52214,1,0,0,0,0,0,0,0,0
52215,1,0,0,0,0,0,0,0,0
52216,1,0,0,0,0,0,0,0,0
52217,1,0,0,0,0,0,0,0,0
52218,1,0,0,0,0,0,0,0,0
52219,1,0,0,0,0,0,0,0,0
52220,1,0,0,0,0,0,0,0,0
52221,1,0,0,0,0,0,0,0,0
52222,1,0,0,0,0,0,0,0,0
52223,1,0,0,0,0,0,0,0,0
52224,1,0,0,0,0,0,0,0,0
52225,1,0,0,0,0,0,0,0,0
52226,1,0,0,0,0,0,0,0,0
52227,1,0,0,0,0,0,0,0,0
52228,1,0,0,0,0,0,0,0,0
52229,1,0,0,0,0,0,0,0,0
52230,1,0,0,0,0,0,0,0,0
52231,1,0,0,0,0,0,0,0,0
52232,1,0,0,0,0,0,0,0,0
52233,1,0,0,0,0,0,0,0,0
52234,1,0,0,0,0,0,0,0,0
52235,1,0,0,0,0,0,0,0,0
52236,1,0,0,0,0,0,0,0,0
52237,1,0,0,0,0,0,0,0,0
52238,1,0,0,0,0,0,0,0,0
52239,1,0,0,0,0,0,0,0,0
52240,1,0,0,0,0,0,0,0,0
52241,1,0,0,0,0,0,0,0,0
52242,1,0,0,0,0,0,0,0,0
52243,1,0,0,0,0,0,0,0,0
52244,1,0,0,0,0,0,0,0,0
52245,1,0,0,0,0,0,0,0,0
52246,1,0,0,0,0,0,0,0,0
52247,1,0,0,0,0,0,0,0,0
52248,1,0,0,0,0,0,0,0,0
52249,1,0,0,0,0,0,0,0,0
52250,1,0,0,0,0,0,0,0,0
52251,1,0,0,0,0,0,0,0,0
52252,1,0,0,0,0,0,0,0,0
52253,1,0,0,0,0,0,0,0,0
52254,1,0,0,0,0,0,0,0,0
52255,1,0,0,0,0,0,0,0,0
52256,1,0,0,0,0,0,0,0,0
52257,1,0,0,0,0,0,0,0,0
52258,1,0,0,0,0,0,0,0,0
52259,1,0,0,0,0,0,0,0,0
52260,1,0,0,0,0,0,0,0,0
52261,1,0,0,0,0,0,0,0,0
52262,1,0,0,0,0,0,0,0,0
52263,1,0,0,0,0,0,0,0,0
52264,1,0,0,0,0,0,0,0,0
52265,1,0,0,0,0,0,0,0,0
52266,1,0,0,0,0,0,0,0,0
52267,1,0,0,0,0,0,0,0,0
52268,1,0,0,0,0,0,0,0,0
52269,1,0,0,0,0,0,0,0,0
52270,1,0,0,0,0,0,0,0,0
52271,1,0,0,0,0,0,0,0,0
52272,1,0,0,0,0,0,0,0,0
52273,1,0,0,0,0,0,0,0,0
52274,1,0,0,0,0,0,0,0,0
52275,1,0,0,0,0,0,0,0,0
52276,1,0,0,0,0,0,0,0,0
52277,1,0,0,0,0,0,0,0,0
52278,1,0,0,0,0,0,0,0,0
52279,1,0,0,0,0,0,0,0,0
52280,1,0,0,0,0,0,0,0,0
52281,1,0,0,0,0,0,0,0,0
52282,1,0,0,0,0,0,0,0,0
52283,1,0,0,0,0,0,0,0,0
52284,1,0,0,0,0,0,0,0,0
52285,1,0,0,0,0,0,0,0,0
52286,1,0,0,0,0,0,0,0,0
52287,1,0,0,0,0,0,0,0,0
52288,1,0,0,0,0,0,0,0,0
52289,1,0,0,0,0,0,0,0,0
52290,1,0,0,0,0,0,0,0,0
52291,1,0,0,0,0,0,0,0,0
52292,1,0,0,0,0,0,0,0,0
52293,1,0,0,0,0,0,0,0,0
52294,1,0,0,0,0,0,0,0,0
52295,1,0,0,0,0,0,0,0,0
52296,1,0,0,0,0,0,0,0,0
52297,1,0,0,0,0,0,0,0,0
52298,1,0,0,0,0,0,0,0,0
52299,1,0,0,0,0,0,0,0,0
52300,1,0,0,0,0,0,0,0,0
52301,1,0,0,0,0,0,0,0,0
52302,1,0,0,0,0,0,0,0,0
52303,1,0,0,0,0,0,0,0,0
52304,1,0,0,0,0,0,0,0,0
52305,1,0,0,0,0,0,0,0,0
52306,1,0,0,0,0,0,0,0,0
52307,1,0,0,0,0,0,0,0,0
52308,1,0,0,0,0,0,0,0,0
52309,1,0,0,0,0,0,0,0,0
52310,1,0,0,0,0,0,0,0,0
52311,1,0,0,0,0,0,0,0,0
52312,1,0,0,0,0,0,0,0,0
52313,1,0,0,0,0,0,0,0,0
52314,1,0,0,0,0,0,0,0,0
52315,1,0,0,0,0,0,0,0,0
52316,1,0,0,0,0,0,0,0,0
52317,1,0,0,0,0,0,0,0,0
52318,1,0,0,0,0,0,0,0,0
52319,1,0,0,0,0,0,0,0,0
52320,1,0,0,0,0,0,0,0,0
52321,1,0,0,0,0,0,0,0,0
52322,1,0,0,0,0,0,0,0,0
52323,1,0,0,0,0,0,0,0,0
52324,1,0,0,0,0,0,0,0,0
52325,1,0,0,0,0,0,0,0,0
52326,1,0,0,0,0,0,0,0,0
52327,1,0,0,0,0,0,0,0,0
52328,1,0,0,0,0,0,0,0,0
52329,1,0,0,0,0,0,0,0,0
52330,1,0,0,0,0,0,0,0,0
52331,1,0,0,0,0,0,0,0,0
52332,1,0,0,0,0,0,0,0,0
52333,1,0,0,0,0,0,0,0,0
52334,1,0,0,0,0,0,0,0,0
52335,1,0,0,0,0,0,0,0,0
52336,1,0,0,0,0,0,0,0,0
52337,1,0,0,0,0,0,0,0,0
52338,1,0,0,0,0,0,0,0,0
52339,1,0,0,0,0,0,0,0,0
52340,1,0,0,0,0,0,0,0,0
52341,1,0,0,0,0,0,0,0,0
52342,1,0,0,0,0,0,0,0,0
52343,1,0,0,0,0,0,0,0,0
52344,1,0,0,0,0,0,0,0,0
52345,1,0,0,0,0,0,0,0,0
52346,1,0,0,0,0,0,0,0,0
52347,1,0,0,0,0,0,0,0,0
52348,1,0,0,0,0,0,0,0,0
52349,1,0,0,0,0,0,0,0,0
52350,1,0,0,0,0,0,0,0,0
52351,1,0,0,0,0,0,0,0,0
52352,1,0,0,0,0,0,0,0,0
52353,1,0,0,0,0,0,0,0,0
52354,1,0,0,0,0,0,0,0,0
52355,1,0,0,0,0,0,0,0,0
52356,1,0,0,0,0,0,0,0,0
52357,1,0,0,0,0,0,0,0,0
52358,1,0,0,0,0,0,0,0,0
52359,1,0,0,0,0,0,0,0,0
52360,1,0,0,0,0,0,0,0,0
52361,1,0,0,0,0,0,0,0,0
52362,1,0,0,0,0,0,0,0,0
52363,1,0,0,0,0,0,0,0,0
52364,1,0,0,0,0,0,0,0,0
52365,1,0,0,0,0,0,0,0,0
52366,1,0,0,0,0,0,0,0,0
52367,1,0,0,0,0,0,0,0,0
52368,1,0,0,0,0,0,0,0,0
52369,1,0,0,0,0,0,0,0,0
52370,1,0,0,0,0,0,0,0,0
52371,1,0,0,0,0,0,0,0,0
52372,1,0,0,0,0,0,0,0,0
52373,1,0,0,0,0,0,0,0,0
52374,1,0,0,0,0,0,0,0,0
52375,1,0,0,0,0,0,0,0,0
52376,1,0,0,0,0,0,0,0,0
52377,1,0,0,0,0,0,0,0,0
52378,1,0,0,0,0,0,0,0,0
52379,1,0,0,0,0,0,0,0,0
52380,1,0,0,0,0,0,0,0,0
52381,1,0,0,0,0,0,0,0,0
52382,1,0,0,0,0,0,0,0,0
52383,1,0,0,0,0,0,0,0,0
52384,1,0,0,0,0,0,0,0,0
52385,1,0,0,0,0,0,0,0,0
52386,1,0,0,0,0,0,0,0,0
52387,1,0,0,0,0,0,0,0,0
52388,1,0,0,0,0,0,0,0,0
52389,1,0,0,0,0,0,0,0,0
52390,1,0,0,0,0,0,0,0,0
52391,1,0,0,0,0,0,0,0,0
52392,1,0,0,0,0,0,0,0,0
52393,1,0,0,0,0,0,0,0,0
52394,1,0,0,0,0,0,0,0,0
52395,1,0,0,0,0,0,0,0,0
52396,1,0,0,0,0,0,0,0,0
52397,1,0,0,0,0,0,0,0,0
52398,1,0,0,0,0,0,0,0,0
52399,1,0,0,0,0,0,0,0,0
52400,1,0,0,0,0,0,0,0,0
52401,1,0,0,0,0,0,0,0,0
52402,1,0,0,0,0,0,0,0,0
52403,1,0,0,0,0,0,0,0,0
52404,1,0,0,0,0,0,0,0,0
52405,1,0,0,0,0,0,0,0,0
52406,1,0,0,0,0,0,0,0,0
52407,1,0,0,0,0,0,0,0,0
52408,1,0,0,0,0,0,0,0,0
52409,1,0,0,0,0,0,0,0,0
52410,1,0,0,0,0,0,0,0,0
52411,1,0,0,0,0,0,0,0,0
52412,1,0,0,0,0,0,0,0,0
52413,1,0,0,0,0,0,0,0,0
52414,1,0,0,0,0,0,0,0,0
52415,1,0,0,0,0,0,0,0,0
52416,1,0,0,0,0,0,0,0,0
52417,1,0,0,0,0,0,0,0,0
52418,1,0,0,0,0,0,0,0,0
52419,1,0,0,0,0,0,0,0,0
52420,1,0,0,0,0,0,0,0,0
52421,1,0,0,0,0,0,0,0,0
52422,1,0,0,0,0,0,0,0,0
52423,1,0,0,0,0,0,0,0,0
52424,1,0,0,0,0,0,0,0,0
52425,1,0,0,0,0,0,0,0,0
52426,1,0,0,0,0,0,0,0,0
52427,1,0,0,0,0,0,0,0,0
52428,1,0,0,0,0,0,0,0,0
52429,1,0,0,0,0,0,0,0,0
52430,1,0,0,0,0,0,0,0,0
52431,1,0,0,0,0,0,0,0,0
52432,1,0,0,0,0,0,0,0,0
